id;assessmentDate;assessmentRound;assessedBy;approvedBy;documentationScreening;documentationPopulationReduction;documentationGeographicExtent;documentationPopulationSize;documentationQuantitativeAnalysis;scientificName;vernacularName;population;taxonID;scientificNameAuthorship;family;order;speciesGroup;redlistCategory;redlistCategoryCriteria;redlistCategoryUpDownListing;habitat.ecosystems;habitat.overallHabitatTypes;habitat.specificHabitatTypes;habitat.overallSubstrates;habitat.substrates;habitat.diets;habitat.dietsSpecies;habitat.dietsGenera;humidity.min;humidity.max;reaction.min;reaction.max;nutrient.min;nutrient.max;salinity.min;salinity.max;lightCondition.min;lightCondition.max;temperature.min;temperature.max;disturbance.min;disturbance.max;geography.extentOfOccurrence;geography.areaOfOccurrence;geography.numberOfLocations;geography.fragmented;reduction.amount;reduction.timespan;population.matureIndividuals;quantitativeAnalysis;additionalInformation.yearOfFirstRecord;additionalInformation.yearOfMostRecentRecord;additionalInformation.trend;extended.historicNumberOfLocalities;extended.historicTrendDescription;extended.native;extended.geographicExtentCrossesRegion;extended.threats;extended.overallThreats;extended.nationalDistribution;extended.totalDistribution;extended.commentsForUpdownListing;extended.commentsForNomenclature;extended.references;extended.commentsForAdditionalInformation;extended.additionalComments
9674;2018;2019;Peter Wind;Søren Grøntved;Skov-gøgeurt er hjemmehørende i Danmark. Den er registreret i 71 ruder i AFD (Hartvig 2015). Hertil kommer en lille bestand i Lundby Bakker sydvest for Ålborg, som er den nordligste kendte bestand i Danmark. Bestandsudvikling: Stabil.;;;;;Dactylorhiza maculata subsp. fuchsii;Skov-gøgeurt;National;;(Druce) Hyl.;Orchidaceae;Orchidales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;;;False;;;;;;;;;Skov-gøgeurt er den især knyttet til næringsrig, halvfugtig jordbund på muld og plastisk ler. Den er blevet overvåget på 9 lokaliteter siden 1987. Nogle bestande er gået frem, mens andre er gået tilbage i løbet af overvågningsperioden, hvorfor en entydig bestandsudvikling ikke kan aflæses af bestandstallene.
9682;2018;2019;Peter Wind;Søren Grøntved;Plettet gøgeurt er hjemmehørende i Danmark. Den er registreret i 268 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil.;;;;;Dactylorhiza maculata subsp. maculata;Plettet gøgeurt;National;;;Orchidaceae;Orchidales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;Ved den første status over de danske orkidéer blev der ikke skelnet mellem plettet gøgeurt og skov-gøgeurt, hvorfor udbredelseskortet (Grøntved 1948) afspejler samleartens geografiske udbredelse. Plettet gøgeurt er nu registreret på 424 lokaliteter fortrinsvis i Nord- og Vestjylland samt på Bornholm.;;False;;;;;;;;;Plettet gøgeurt er den især knyttet til næringsfattig, fugtig til tør jordbund. Den er blevet overvåget periodevist på 24 lokaliteter siden 1987. Nogle bestande er gået frem, mens andre er gået tilbage i løbet af overvågningsperioden, hvorfor en entydig udvikling ikke kan aflæses af bestandstallene.
9677;2018;2019;Peter Wind;Søren Grøntved;Bestandsudviklingen for priklæbet gøgeurt er i fremgang. Den optræder i 1000-vis i nogle bestande og er blevet erkendt på flere voksesteder, bl.a. i retablerede råstofgrave, i takt med bedre kendskab til den.;;Beregningen af EOO og AOO er foretaget med IUCN programmet GeoCAT. Priklæbet gøgeurt er i fremgang, da den har spredt sig bl.a. til restaurerede råstofgrave f.eks. Tarup-Davinde grusgrav og er dukket op i store mængder på råjord flere steder i Hjørrings industrikvarter (P. Wind, pers.obs. 2015 og 2011).;;;Dactylorhiza majalis subsp. integrata;Priklæbet gøgeurt;National;;(E.G. Camus) H.A. Pedersen;Orchidaceae;Orchidales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1977;;Increasing;;Priklæbet gøgeurt blev første gang erkendt i Danmark ved Farsø i 1977 (Løjtnant 1979). Nordøstgrænsen for dens udbredelse går gennem Danmark (Hartvig 2015).;;True;;;Priklæbet gøgeurt er en hjemmehøren arkæofyt. Den er registreret i 9 ruder i AFD (Hartvig 2015). Der foregår ikke regelmæssig overvågning af bestande af den. Den optræder i 1000-vis i nogle bestande og er blevet erkendt på flere voksesteder i takt med bedre kendskab til den.;Priklæbet gøgeurt er udbredt i Nordvesteuropa. Den har hovedforekomst i Sydengland, Nordfrankrig, Belgien, Holland og Nordvesttyskland og når frem til det sydvestligste Norge.;;Synonym: Dactylorhiza praetermissa (Druce) Soó;Hartvig 2015, Løjtnant 1979;;
9681;2018;2019;Peter Wind;Søren Grøntved;Maj-gøgeurt er hjemmehørende i Danmark. Den er registreret i 556 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil.;;;;;Dactylorhiza majalis subsp. majalis;Maj-gøgeurt (hovedunderart);National;;;Orchidaceae;Orchidales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;Maj-gøgeurt var udbredt i de fleste egne af landet før 1950 på nær i Vest- og Nordjylland og Thy samt de store Kattegatøer, hvor den var sjældnere eller helt mangler (Grøntved 1948). Dette mønster fremgår også af udbredelsen i 2003 – dog er der betydelige;;False;;;;;;;;;Maj-gøgeurt blev overvåget uregelmæssigt på mindst 30 lokaliteter i perioden 1987-2015. En entydig udvikling kan ikke aflæses af bestandstallene, idet nogle bestande går frem, nogle er stabile, mens andre er gået tilbage i løbet af overvågningsperioden.
9686;2018;2019;Peter Wind;Søren Grøntved;Purpur-gøgeurt er hjemmehørende i Danmark. Den er registreret på omkring 170 lokaliteter i 73 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil.;;;;;Dactylorhiza majalis subsp. purpurella;Purpur-gøgeurt;National;;(T.Stephenson & T.A.Stephenson) D.M.Moore & Soó;Orchidaceae;Orchidales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1901;;Stable;;Purpur-gøgeurt blev først påvist i Danmark i 1937 (Grøntved 1948), idet den indtil da blev forvekslet med maj-gøgeurt. Udbredelsen for 50 år siden (Grøntved 1948) var derfor mangelfuld i forhold til slutningen af 1970’erne (Løjtnant 1979b) og til 2003. De --- Sydøstgrænsen for purpur-gøgeurts naturlige udbredelse går gennem Danmark (Hultén & Fries 1986).;;True;;;;;;;;;12 bestande af purpur-gøgeurt er blevet overvåget i perioden 1987-2015. Resultaterne af overvågningen viser hverken markante frem- eller tilbagegange. Det skønnes på den baggrund, at der er et årligt gennemsnit på mindst 5000 blomstrende individer på de 170 lokaliteter.
9688;2018;2019;Peter Wind;Søren Grøntved;;;Beregningen af EOO og AOO er foretaget med IUCN programmet GeoCAT efter indsættelse af 12 punkter på Danmarkskortet på baggrund af AFD (Hartvig 2015).;Tre bestande af vendsyssel-gøgeurt har være overvåget i perioden 1987-2001, heraf den ene i hele perioden, mens de to andre kun er blevet overvåget i de sidste fire år. Det højeste antal blev optalt i 1990 med 357 blomstrende skud, mens det laveste med 35 blev registreret i 1987 og i 1997. Det gennemsnitlige antal i hele perioden er 146 blomstrende skud (overvågning af danske orkidéer). På den baggrund anslås den samlede bestand af vendsyssel-gøgeurt på de omkring 30 lokaliteter at rummer 4.000 blomstrende skud.;;Dactylorhiza majalis var. cambrensis;Vendsyssel-gøgeurt;National;;(R. H. Roberts) R. M. Bateman & Denholm;Orchidaceae;Orchidales;Karplanter;LC;;;Terrestrisk;Mose og eng;Rigkær;;Bar jord/sand;;;;;;;;;;;;;;;;;;;;;;;;;;1979;;;;;;True;;;Vendsyssel-gøgeurt er en hjemmehørende arkæofyt. Den er registreret i 12 ruder i AFD (Hartvig 2015).;Udover Danmark er vendsyssel-gøgeurt kun kendt fra Skotland, Wales og det nordlige Irland (Pedersen & Faurholdt 2010). Dens østgrænse går gennem Danmark (Hartvig 2015).;;Vendsyssel-gøgeurt betragtes af nogle som en art, af andre som en underart og af atter andre som en varietet af purpur-gøgeurt. Her følges Pedersens og Faurholdts (2010) opfattelse, som behandler dette taxon på varietetsniveau. Synonymer: Dactylorhiza purpurella (T. & T.A.Steph.) Soó subsp. majaliformis Nelson, Dactylorhiza majalis (Rchb.) Hunt & Summerh. subsp. purpurella (T. & T.A. Steph.) D.M. Moore & Soó var. majaliformis;Hartvig 2015, Løjtnant 1979, 1981b, Pedersen & Faurholdt 2010;Vendsyssel-gøgeurt vokser i klitenge og -lavninger og vældskrænter i klitområder i det nordlige Vendsyssel. Den er fredet i Danmark.;
9683;2018;2019;Peter Wind;Søren Grøntved;;;Beregningen af EOO og AOO er foretaget med IUCN programmet GeoCAT efter indsættelsen af fire lokaliteter (Hjørring, Pramskov, Hundige Strand og Holmesø ved Avedøre) på kortet. Der er ikke skelnet mellem ringplettet gøgeurt og priklæbet gøgeurt (Dactylorhiza majalis subsp. integrata, var. integrata) i datamaterialet.;;;Dactylorhiza majalis var. junialis;Ringplettet gøgeurt;National;;(Verm.) R.M. Bateman & Denholm;Orchidaceae;Orchidales;Karplanter;VU;D2;;Terrestrisk;By, Agerland;Brakmark, Ruderat, Græsmark;;Muld;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ringplettet gøgeurt er en neofyt. Arten er registreret i fire ruder i AFD (Hartvig 2015, Pedersen & Faurholdt 2010).;Ringplettet gøgeurt har tempereret centralasiatisk-østeuropæisk udbredelse. Dens totaludbredelse strækker sig fra Gotland, Estland, Østtyskland og det nordlige Polen til Centralsibirien, Mongoliet og det nordøstlige Kina.;;;Hartvig 2015, Pedersen & Faurholdt 2010;Ringplettet gøgeurt er fredet i Danmark.;
9687;2018;2019;Peter Wind;Søren Grøntved;;30 års periodevis overvågning af 15 bestande af hylde-gøgeurt viser, at det gennemsnitlige antal af blomstrende skud blev halveret fra 1092 i 10 års perioden 1989-1998 til 524 i 1999-2008. I det efterfølgende 10 år 2009-2018 faldt det gennemsnitlige antal blomstrende skud til 444, et fald på 15 % (overvågning af danske orkideer).;Beregningen af EOO og AOO er foretaget med IUCN programmet GeoCAT.;15 bestande af hylde-gøgeurt er blevet overvåget i større eller mindre omfang på 13 lokaliteter. En generel tendens er nedgang i antallet af blomstrende skud som følge af, at flere voksesteder ikke længere afgræsses eller ikke afgræsses i fornødent omfang. Arten synes at være forsvundet fra den ene sjællandske lokalitet.;;Dactylorhiza sambucina;Hylde-gøgeurt;National;;(L.) Soó;Orchidaceae;Orchidales;Karplanter;EN;B2ab;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Decreasing;28;Hylde-gøgeurt har være fundet på 28 lokaliteter før 1950, hyppigst på Bornholm, spredt på Vest- og Sydsjælland, en enkelt på Fyn og i Jylland især på Djursland. Den er forsvundet fra de fleste af disse voksesteder allerede i slutningen af 1800-tallet (Grøntved 1948).;;True;;;Hylde-gøgeurt er en arkæofyt. Arten er registreret i 7 ruder i AFD (Hartvig 2015).;Hylde-gøgeurt har hovedudbredelsesområde i Central- og Sydeuropa. Arten forekommer i vest fra Den Iberiske Halvø over Italien og Balkan til Nordanatolien og Kaukasus i øst. Nordgrænsen for dens udbredelse går i Mellemsverige, på Åland og i Sydvestfinland. Den mangler i det nordtyske og nordpolske lavland og har to lokaliteter i Skåne. Nordvestgrænsen for artens naturlige udbredelse går gennem Danmark (Hultén & Fries 1986).;;Hylde-gøgeurt har i ældre litteratur været henført til det internationale navn Orchis sambucina L., se f.eks. Grøntved (1948).;Grøntved 1948, Hartvig 2015, Hultén & Fries 1986;Hylde-gøgeurt er fredet i Danmark.;Angivelsen af antallet af lokaliteter, arten tidligere har været kendt på i Danmark, er fremkommet ved at optælle antallet af prikker på udbredelseskortet i TBU-afhandlingen (Grøntved 1948).
9692;2018;2019;Peter Wind;Søren Grøntved;;;Beregningen af EOO og AOO er foretaget med IUCN programmet GeoCAT.;;;Danthonia decumbens;Tandbælg;National;;(L.) DC.;Poaceae;Poales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;I forhold til Pedersen (1974) synes arten at være blevet sjældnere i AFD, i det midste på Øerne og i Øst- og Sydjylland (Hartvig 2015).;;False;;;Tandbælg er en hjemmehørende arkæofyt. Arten er registreret i 785 ruder i AFD (Hartvig 2015).;Tandbælg er udbredt i Europa (Hultén & Fries 1986).;;Synonymer: Sieglingia decumbens (L.) Bernh., Triodia decumbens P. Beauv.;Harvig 2015, Hultén & Fries 1986, Pedersen 1974;Tandbælg er almindelig i det meste af Danmark. Den har så mange bestande på landsplan, at en evt. mindre fremtidig tilbagegang ikke er en trussel for arten.;
9706;2018;2019;Peter Wind;Søren Grøntved;Vild gulerod er hjemmehørende i Danmark.. I forhold til Egholm (1951) er den blevet hyppigere i egne af Danmark i AFD, hvor den før har været sjælden eller mangelnde (Hartvig 2015). Vild gulerod er registreret i 1248 ruder i AFD (Hartvig 2015). Bestandsudvikling: I fremgang.;;;;;Daucus carota subsp. carota;Vild gulerod;National;;;Apiaceae;Araliales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Increasing;;;;False;;;;;;;;;Vild gulerod forekommer bl.a. på strandoverdrev, kystskrænter, overdrev, vejrabatter, langs skovveje og -stier, omkring bebyggelse, på ruderater, havnepladser og jernbaneterræn.
9696;2018;2019;Peter Wind;Søren Grøntved;Strand-gulerod er hjemmehørende i Danmark. Den er registreret i 12 ruder i AFD (Hartvig 2015). Arten blev i 2016 observeret på Samsøs sydkyst (P. Wind, pers. obs. 2016). Den er formodentlig overset ved AFD og formentlig almindelig i Storebæltsområdet (Hartvig 2015). Bestandsudvikling: Stabil.;;;;;Daucus carota subsp. gummifer;Strand-gulerod;National;;Hook. f.;Apiaceae;Araliales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1917;;Stable;;I Egholm (1951) nævnes strand-gulerod fra flere lokaliteter i Storebæltsområdet. Målrettet felteftersøgning og gennemgang af belæg på Botanisk Museum har vist, at den forekommer på Peberholm, Ristinge Klint, Korshavn, Sejerø, Tunø, Samsø, Fyns Hoved og Sjællands Odde (flere steder). Nordøstgrænsen for dens naturlige udbredelse går gennem Danmark (Faurholdt & Hinke 2006).;;True;;;;;;;;;Strand-gulerod vokser på græsdominerede strand- og rullestensvolde samt på sandstrand og gruset strand (Faurholdt & Hinke 2006).
9702;2018;2019;Peter Wind;Søren Grøntved;Mose-bunke er hjemmehørende i Danmark. Arten er registreret i 1295 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil eller i fremgang, da den bl.a. koloniserer braklagte græsmarker, omlagte enge og ruderater.;;;;;Deschampsia cespitosa;Mose-bunke;National;;(L.) P. Beauv.;Poaceae;Poales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;;;False;;;;;;;;;Mose-bunke er almindelig i Danmark.
9704;2018;2019;Peter Wind;Søren Grøntved;;;Beregningen af forekomstareal er foretaget i GeoCat. I forhold til Pedersen (1974) er arten blevet mindre udbredt i det indre Nord-, Vest- og Sydjylland, på Bornholm, samt enkelte steder i det nordlige Sjælland i AFD (Hartvig 2015).;;;Deschampsia setacea;Fin bunke;National;;(Huds.) Hack.;Poaceae;Poales;Karplanter;NT;B2b;;Ferskvand, Terrestrisk;Sø og vandhul, Mose og eng;Kalkfattig sø, klart vand, Fersk fugtig lavning, Fattigkær;;Bar jord/sand, Fint/groft sand;;;;;;;;;;;;;;;;;;;;;;;;;;;2018;Decreasing;123;I forhold til Pedersen (1974) er arten blevet mindre udbredt i det indre Nord-, Vest- og Sydjylland, på Bornholm, samt enkelte steder i det nordlige Sjælland i AFD (Hartvig 2015).;;True;;;Fin bunke er en arkæofyt. Den forekommer temmelig almindelig i hede- og klitegne i Vest-, Midt- og Nordjylland og er sjælden eller mangler i resten af Danmark. Fin bunke er registreret i 34 ruder. Arten er muligvis underrapporteret i AFD (Hartvig 2015).;Fin bunke er udbredt fra det sydlige Skandinavien til Nordspanien. Nordøstgrænsen for artens naturlige udbredelse går gennem Danmark (Hultén & Fries 1986).;;Synonymer: Aira setacea Huds., Aira uliginosa Whe et Boenn., Aira discolor Thuill., Deschampsia thuillieri Godr. & Gren.;Hartvig 2015, Hultén & Fries 1986. Pedersen 1974, Stoltze 1998;Fin bunke er udpeget til national ansvarsart (Stoltze 1998).;Angivelsen af antallet af lokaliteter, arten tidligere har været kendt på i Danmark, er fremkommet ved at optælle antallet af prikker på udbredelseskortet i TBU-afhandlingen (Pedersen 1974).
9715;2018;2019;Peter Wind;Søren Grøntved;Finbladet vejsennep anses her for at være hjemmehørende i Danmark. Finbladet vejsennep er registreret i 1016 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil.;;;;;Descurainia sophia;Finbladet vejsennep;National;;(L.) Webb ex Prantl;Brassicaceae;Capparales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;;;False;;;;;;;;;Finbladet vejsennep forekommer bl.a. på overdrev, strandoverdrev, vejrabatter og -skrænter, langs skoveje og -stier, omkring bebyggelse, på marker, ruderater, haver, jernbaneterræn og havnepladser.
9712;2018;2019;Peter Wind;Søren Grøntved;;;Beregningen af EOO og AOO er foretaget med IUCN programmet GeoCAT. I forhold til Pedersen (1959) er kost-nellike blevet markant sjældnere i AFD som følge af tilgroning på mange lokaliteter (Hartvig 2015). Der forekommer en mindre bestand af kost-nellike forekommer på Jægerspris Skydeterræn (P. Wind, pers.obs. 2018), som er tilføjet i beregningen.;Der foreligger få samlede oplysninger om bestandstørrelse for kost-nellike, mens oplysninger om bestandsudvikling mangler. I 2007 blev der optalt 6 blomstrende individer på Hindsholm (Tranberg et al. 2007), mens der er angivet 25 ved Horsens og et fåtal på Vestamager (Fugle og Natur 2010).;;Dianthus armeria;Kost-nellike;National;;L.;Caryophyllaceae;Caryophyllales;Karplanter;EN;B2abc;;Terrestrisk;Kyst;Øvre strandeng;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Decreasing;125;Kost-nellike har ifølge Pedersen (1959) forekommet på 57 lokaliteter i henholdsvis Jylland inklusive Samsø og på Fyn med omliggende øer, 30 på Sjælland og 31 på Lolland, Falster og Møn samt 7 på Bornholm. I forhold til Pedersen (1959) er kost-nellike blevet markant sjældnere i AFD som følge af tilgroning på mange lokaliteter (Hartvig 2015).;;True;;;Kost-nellike er en arkæofyt. Arten er registreret i AFD i 14 ruder, der er fordelt meget spredt fra Løgstør over Strands på Djursland og Juelsminde i Jylland, over Østfyn til Sjællands Odde og Røsnæs, Københavnsområdet til Møn og Falster. Arten erikke genfundet på Samsø, De sydfynske Øer, Lolland og Bornholm (Hartvig 2015).;Kost-nellike forekommer naturligt i det meste af Europa og har nordgrænse i det sydlige Skandinavien. Mod øst når arten Kaukasus. Nordgrænsen for artens naturlige udbredelse går gennem Danmark (Hultén & Fries 1986).;;;Hartvig 2015, Hultén & Fries 1986, Pedersen 1959, Tranberg et al. 2007;Bestandsudviklingen for kost-nellike er i tilbagegang.;Angivelsen af antallet af lokaliteter, arten tidligere har været kendt på i Danmark, er fremkommet ved at optælle antallet af prikker på udbredelseskortet i TBU-afhandlingen (Pedersen 1959).
9708;2018;2019;Peter Wind;Søren Grøntved;Bakke-nellike er hjemmehørende i Danmark. I forhold til Pedersen (1959) er der en svag tendens til, at arten er blevet mindre hyppig i AFD, især på den midtjyske højderyg og andre steder i indlandet (Hartvig 2015). er formodentlig gået noget tilbage som følge af driftsophør og tilgroning af levesteder. Omvendt er den i stand til at sprede sig til braklagte landbrugsarealer (P. Wind, pers. obs. 2015). Bakke-nellike er registreret i 380 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil.;;;;;Dianthus deltoides;Bakke-nellike;National;;L.;Caryophyllaceae;Caryophyllales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;;;False;;;;;;;;;Bakke-nellike forekommer i de fleste egne af Danmark.
9711;2018;2019;Peter Wind;Søren Grøntved;;;Beregningen af EOO og AOO er foretaget med IUCN programmet GeoCAT. Strand-nelleke er tidligere registreret ét enkelt sted på Djursland og omkring den østlige del af Limfjorden (Pedersen 1959). I forhold hertil er hyppigheden af strand-nellike mindsket i hele Danmark i AFD (Hartvig 2015).;;;Dianthus superbus;Strand-nellike;National;;L.;Caryophyllaceae;Caryophyllales;Karplanter;NT;B2b;;Terrestrisk;Græsland og hede;Sandgræsland, Tørgræsland;;Bar jord/sand, Fint/groft sand;;;;;;;;;;;;;;;;;;;;;;;;;;;;Decreasing;124;Strand-nelleke er tidligere registreret ét enkelt sted på Djursland og omkring den østlige del af Limfjorden (Pedersen 1959). I forhold hertil er hyppigheden af strand-nellike mindsket i hele Danmark i AFD (Hartvig 2015).;;True;;;Strand-nellike er en arkæofyt. Den forekommer i kystegnene på Øerne dog ikke på Bornholm. Arten er registreret i 43 ruder i AFD og er bl.a. fundet på Anholt (Hartvig 2015).;Strand-nellike har central- til østeuropæisk udbredelse med de nordvestligste forekomster i Danmark (Hultén & Fries 1986).;;;Hartvig 2015, Hultén & Fries 1986, Pedersen 1959;Bestandsudviklingen for strand-nellike er i tilbagegang.;Angivelsen af antallet af lokaliteter, arten tidligere har været kendt på i Danmark, er fremkommet ved at optælle antallet af prikker på udbredelseskortet i TBU-afhandlingen (Pedersen 1959).
9740;2018;2019;Peter Wind;Søren Grøntved;Håret kartebolle er hjemmehørende i Danmark. I forhold til Hansen (1951) er arten tilsyneladende forsvundet på mange lokaliteter især på Sjælland i AFD, men den er nyfundet på Bornholm og Langeland (Hartvig 2015). Håret kartebolle er registreret i 22 ruder i AFD (Hartvig 2015). Den er registreret på 47 lokaliteter af Faurholdt & Tranberg (2005). Bestandsudvikling: Stabil.;;;;;Dipsacus pilosus;Håret kartebolle;National;;L.;Dipsacaceae;Dipsacales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;Nordgrænsen for håret kartebolles naturlige udbredelse går gennem Danmark (Hultén & Fries 1986).;;True;;;;;;;;;Håret kartebolle har udpræget sydøstlig udbredelse i Danmark. Arten forekommer overvejende på det centrale og nordlige Lolland samt på Østfyn og vest for Odense. Enkelte fund kendes fra Sjælland, Falster, Langeland og Østjylland, bl.a. er arten nyfundet nyfundet i Viemose Skov på Sjælland i 2006 og nær Barritskov øst for Vejle i 2007.
